Year,Doy,AXX0001,AXX0002,AXX0003,AXX0004,AXX0005,AXX0006,AXX0007,AXX0008,AXX0009,AXX0010,AXX0011,AXX0012,AXX0013,AXX0014,AXX0015,AXX0016,AXX0017,AXX0018,AXX0019,AXX0020,AXX0021,AXX0022,AXX0023,AXX0024,AXX0025,AXX0026,AXX0027,AXX0028,AXX0029,AXX0030,AXX0031,AXX0032,AXX0033,AXX0034,AXX0035,AXX0036,AXX0037,AXX0038,AXX0039,AXX0040,AXX0041,AXX0042,AXX0043,AXX0044,AXX0045,AXX0046,AXX0047,AXX0048,AXX0049,AXX0050,AXX0051,AXX0052,AXX0053,AXX0054,AXX0055,AXX0056,AXX0057,AXX0058,AXX0059,AXX0060,AXX0061,AXX0062,AXX0063,AXX0064,AXX0065,AXX0066,AXX0067,AXX0068,AXX0069,AXX0070,AXX0071,AXX0072,AXX0073,AXX0074,AXX0075,AXX0076,AXX0077,AXX0078,AXX0079,AXX0080,AXX0081,AXX0082,AXX0083,AXX0084,AXX0085,AXX0086,AXX0087,AXX0088,AXX0089,AXX0090,AXX0091,AXX0092,AXX0093,AXX0094,AXX0095,AXX0096,AXX0097,AXX0098,AXX0099,AXX0100,AXX0101,AXX0102,AXX0103,AXX0104,AXX0105,AXX0106,AXX0107,AXX0108,AXX0109,AXX0110,AXX0111,AXX0112,AXX0113,AXX0114,AXX0115,AXX0116,AXX0117,AXX0118
2015,064,41259.9335938,5.09188270569,12.0778503418,-11.9898033142,0.115973554552,0.0829268842936,0.923911035061,0.191993907094,0.0139425406232,0.0122809670866,11.4263935089,3.2304444313,770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71615862846,0.0,0.0,0.0,0.0,0.0,0.0671288892627,4.94649744034,-5.35026454926,0.0,-0.00338904419914,-5.24194192886,5569.28515625,2382.60180664,51.7316551208,2072.65966797,34.4065704346,229.898452759,332.240142822,319.407043457,0.144847974181,3.90669369698,12.5768260956,0.142323479056,3.90227031708,13.1969156265,0.12717191875,3.91418623924,13.8766841888,0.0,-0.000438193965238,12.1379299164,0.00687487144023,0.00633180048317,0.00484540127218,2.0,4.29080343246,0.210797727108,-12.5068302155,-11.1294946671,-11.2544460297,-11.5907001495,22.5011520386,8.54105186462,-14.8745937347,0.043074414134,767.973815918,24.8693199158,767.41192627,26.4601860046,0.963651955128,8.74592590332,28.0,0.0,0.0340419560671,0.0,0.0,0.0,-10.6050844193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.59998703,18.2180271149,17.336561203,18.1826725006,17.2566413879,20.1262245178,19.3451709747,19.6756649017,19.0561714172,27.8098545074,27.1500377655,24.3047714233,23.9391517639,27.997133255,15.5071296692,17.6274719238,17.3332157135,27.9753551483,30.2418766022,27.8933734894,24.6007289886,27.6589775085,15.4320640564,18.5118217468,16.4617404938
2015,065,40968.6054688,5.09139728546,12.0778427124,-11.9897756577,0.115887857974,0.0807485952973,0.923937380314,0.191993907094,0.0139170922339,0.0123165911064,11.4538822174,3.2568655014,770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56035530567,0.0,0.0,0.0,0.0,0.0,0.0671431422234,4.94646501541,-5.62505340576,0.0,-0.00332975736819,-5.51647520065,5299.30273438,2375.47314453,53.7964935303,2061.95043945,34.2900543213,224.687271118,334.4737854,319.048736572,0.147313192487,3.90663456917,12.6344242096,0.141537427902,3.90233755112,13.1978664398,0.124754726887,3.91415977478,13.7114696503,0.0,-0.000436989212176,12.0215492249,0.00693473406136,0.00629137130454,0.00479696085677,2.0,4.29069948196,0.212369188666,-12.5006351471,-11.1252946854,-11.2317943573,-11.3901872635,22.5003604889,8.54012489319,-14.8716669083,0.0431332141161,771.212219238,25.4661102295,770.71295166,26.5824069977,0.96361464262,8.7457408905,28.0,0.0,0.0340288132429,0.0,0.0,0.0,-10.7777757645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.6109886169,18.2233695984,17.3306770325,18.1883583069,17.2506446838,20.26512146,19.2530937195,19.5641345978,19.0277957916,27.7118873596,27.1228561401,24.3076972961,23.8783550262,27.93708992,15.6278142929,17.7759742737,17.3720245361,29.7223186493,32.7795639038,31.4178218842,23.6939888,25.3090572357,15.4112873077,18.1838798523,18.0617790222
2015,066,40968.6054688,5.09066772461,12.0778102875,-11.989610672,0.115948803723,0.0796100646257,0.924098491669,0.191993907094,0.014006158337,0.0124489068985,11.4812259674,3.28347539902,955.228149414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35943651199,0.0,0.0,0.0,0.0,0.0,0.067112095654,4.94646263123,-5.68391513824,0.0,-0.00337373209186,-5.57493400574,5477.00683594,2388.72924805,52.9440383911,2070.15576172,34.1189956665,229.488479614,340.210479736,325.476104736,0.148864999413,3.90670609474,12.6948165894,0.142677173018,3.90229344368,13.2447681427,0.124599307775,3.91413736343,13.5590143204,0.0,-0.00040611231816,11.8745412827,0.00699674058706,0.0062630455941,0.00482183741406,2.0,4.29069566727,0.210209622979,-12.8768796921,-11.4895839691,-11.6575136185,-11.7751655579,22.5033512115,8.54054355621,-14.8732824326,0.0428482294083,762.140197754,25.080739975,761.583679199,26.4831485748,0.963516354561,8.74592590332,28.0,0.0,0.03400522843,0.0,0.0,0.0,-10.9996795654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.6166725159,18.222284317,17.3242759705,18.1859607697,17.2427692413,20.1907596588,19.2417125702,19.5127811432,18.9945144653,27.6070137024,27.1031684875,24.2923641205,23.7360553741,27.9442939758,15.6439905167,17.9390392303,17.5387096405,26.6489067078,28.6510906219,26.0360069275,21.504327774,30.7562236786,16.3700771332,18.7916927338,16.4494514465
2015,067,40968.6054688,5.09065151215,12.0777339935,-11.9896011353,0.115952894092,0.0796006396413,0.924065768719,0.191993907094,0.0140875736251,0.0125914001837,11.5026521683,3.30702543259,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18704426289,0.0,0.0,0.0,0.0,0.0,0.067177221179,4.94648647308,-5.93953609467,0.0,-0.00337109318934,-5.83026981354,5391.19775391,2381.16601562,52.8222198486,2067.93676758,34.1203689575,231.39024353,325.972351074,311.264404297,0.149361163378,3.90668988228,12.756102562,0.142684862018,3.90205407143,13.2641897202,0.125286519527,3.91395568848,13.4243593216,0.0,-0.000405510043493,11.759305954,0.00707279611379,0.00623395293951,0.00474373996258,2.0,4.29082202911,0.212454840541,-12.4941596985,-11.1130886078,-11.187953949,-11.2745141983,22.4958209991,8.53893184662,-14.8677921295,0.0436396040022,764.311462402,25.2538890839,763.807800293,26.4281482697,0.963319659233,8.74685192108,28.0,0.0,0.0340608172119,0.0,0.0,0.0,-10.9604730606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.6167030334,18.2165355682,17.3178043365,18.1814746857,17.2378635406,20.0631732941,19.2392864227,19.4645633698,19.1684093475,27.6617622375,27.0666007996,24.304599762,23.7168483734,27.8562412262,15.7831296921,17.9993953705,17.7232971191,26.0813579559,28.1726303101,26.89585495,25.1906490326,27.2650871277,16.1282424927,18.1218128204,17.7397632599
2015,068,40968.6054688,5.08985328674,12.0776920319,-11.9895486832,0.115934684873,0.0805053785443,0.924143850803,0.191993907094,0.0139628993347,0.0122707886621,11.5004835129,3.30489182472,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.939185917377,0.0,0.0,0.0,0.0,0.0,0.0671581327915,4.94646787643,-6.12130498886,0.0,-0.00336388102733,-6.01189279556,5593.79003906,2384.51635742,52.5221595764,2072.69799805,34.1178436279,234.064056396,342.158172607,327.182769775,0.151671171188,3.90670204163,12.7828397751,0.142682477832,3.90204453468,13.2755079269,0.127456322312,3.91410470009,13.306429863,0.0,-0.000388339714846,11.5828199387,0.00707723991945,0.0062705995515,0.00516624841839,2.0,4.2906999588,0.210296019912,-12.8805189133,-11.4930353165,-11.6375579834,-11.6934080124,22.499912262,8.53959941864,-14.8687038422,0.0434904135764,773.665344238,25.5383338928,773.106689453,26.9105548859,0.96339994669,8.74728393555,28.0,0.0,0.0339853614569,0.0,0.0,0.0,-11.2341394424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.6897354126,18.220500946,17.3186836243,18.1845016479,17.2374038696,20.1941604614,19.2339344025,19.4566402435,19.2197532654,27.5969047546,27.113822937,24.2784690857,23.5791378021,27.8131561279,15.8266954422,18.1416759491,17.8706951141,25.4383087158,27.6228866577,26.4630756378,22.5884494781,28.8634490967,16.7779331207,18.0514507294,17.2590961456
2015,069,41156.21875,5.08908319473,12.0733795166,-11.9852361679,0.115890488029,0.0830286741257,0.924112856388,0.191957607865,0.014084382914,0.0128160268068,11.474401474,3.28060221672,1025.45849609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666891098022,0.0,0.0,0.0,0.0,0.0,0.0671459212899,4.94457578659,-6.08526515961,0.0,-0.00336653646082,-5.97605419159,5322.58691406,2366.91601562,53.2767791748,2050.87573242,34.0845870972,232.406387329,323.014709473,308.392089844,0.152070403099,3.90594148636,12.7562589645,0.142725899816,3.90113997459,13.2721385956,0.12823331356,3.91328859329,13.0936250687,0.0,-0.000362095073797,11.3561811447,0.00702797016129,0.00629655271769,0.00519076967612,1.99624764919,4.28930568695,0.212261751294,-12.6346740723,-11.2486524582,-11.1629495621,-11.187543869,22.4764080048,8.53410434723,-14.8587636948,0.0460277497768,773.024902344,25.5682926178,772.538818359,26.8163871765,0.963323414326,8.73927402496,27.9842395782,0.0,0.0339728817344,0.0,0.0,0.0,-11.1918020248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5904197693,18.2187709808,17.3132896423,18.1838359833,17.2337646484,20.1769981384,19.2335300446,19.453081131,18.9534416199,27.0849647522,26.7164573669,23.9060249329,23.7486915588,27.8867340088,15.9551906586,18.3405246735,17.9653091431,26.2574539185,28.3284568787,26.6382846832,22.7018871307,29.4976768494,18.3236637115,20.824338913,19.383605957
2015,070,40968.6054688,5.09110736847,12.0776901245,-11.9895391464,0.115916542709,0.0828856900334,0.924119651318,0.191993907094,0.0139934299514,0.012443818152,11.561211586,3.36453676224,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.471592843533,0.0,0.0,0.0,0.0,0.0,0.0671932399273,4.94642400742,-6.33840656281,0.0,-0.00331902154721,-6.22870731354,5594.34326172,2389.37548828,52.8901062012,2071.48950195,34.1065597534,231.671035767,334.728881836,320.15914917,0.153083398938,3.90654158592,12.8893470764,0.14379170537,3.90196752548,13.3903541565,0.129555180669,3.91378974915,12.9503164291,0.0,-0.000386682921089,11.2268066406,0.00709305936471,0.00643053278327,0.00518756639212,2.0,4.29098749161,0.211343020201,-12.52318573,-11.1482410431,-11.1813573837,-11.1591186523,22.4946651459,8.53968143463,-14.870850563,0.0445756800473,765.51574707,24.8337039948,765.044799805,26.392036438,0.963389754295,8.74685192108,28.0,0.0,0.0340003184974,0.0,0.0,0.0,-11.468547821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5726661682,18.2071342468,17.3178367615,18.1722011566,17.237783432,20.1067218781,19.3210430145,19.5594577789,19.2492752075,27.4817962646,26.9334831238,24.2432003021,23.5279998779,27.8737564087,16.1127910614,18.4251728058,18.2934074402,30.8592948914,33.7632141113,30.8568439484,19.675989151,29.9045963287,15.2567853928,20.6088409424,17.4340686798
2015,071,41296.3710938,5.09148359299,12.0775585175,-11.9894180298,0.11618925631,0.0829161331058,0.924097418785,0.191993907094,0.0140901096165,0.0124692646787,11.5911359787,3.39632773399,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.187806084752,0.0,0.0,0.0,0.0,0.0,0.0672021433711,4.94639015198,-6.5153131485,0.0,-0.00339590571821,-6.40599632263,5273.88574219,2419.06713867,52.7730903625,2101.94921875,34.1179466248,228.517684937,352.575042725,338.986297607,0.154640451074,3.90648651123,12.9330511093,0.141623958945,3.90158247948,13.3818016052,0.12539871037,3.91394615173,12.6234531403,0.0,-0.000297517573927,10.985956192,0.00716545619071,0.00659123668447,0.00486611388624,2.0,4.29108572006,0.211499005556,-12.5751066208,-11.1903123856,-11.0741033554,-11.1965589523,22.4909210205,8.54045391083,-14.87362957,0.0478271432221,775.978271484,24.340801239,775.441833496,27.006111145,0.96322119236,8.74740695953,28.0,0.0,0.0340365618467,0.0,0.0,0.0,-11.427157402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.6347846985,18.20362854,17.3159923553,18.1687602997,17.2348880768,20.1526889801,19.3210353851,19.5757808685,19.1086940765,27.4630241394,26.8266601562,24.2315597534,23.5002193451,27.9006881714,16.2048416138,18.6405544281,18.2447433472,25.3669662476,27.4183864594,25.8017292023,22.5457057953,30.058177948,16.7787666321,18.8716907501,17.5505332947
2015,072,40968.6054688,5.0913310051,12.0776443481,-11.9894771576,0.115946188569,0.0805727168918,0.924134492874,0.191993907094,0.0141359148547,0.0126295685768,11.5682220459,3.37349104881,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0656924843788,0.0,0.0,0.0,0.0,0.0,0.0671952739358,4.94639968872,-6.7106089592,0.0,-0.00335667189211,-6.60117673874,5347.03271484,2430.70581055,52.9470329285,2114.02734375,34.1075782776,232.119216919,351.37878418,336.447937012,0.154487580061,3.90664362907,12.8949708939,0.140690132976,3.90173912048,13.3164224625,0.121706880629,3.91408848763,12.3704271317,0.0,-0.000275677652098,10.7900981903,0.00705601321533,0.00673946645111,0.00499917333946,2.0,4.29107522964,0.212454944849,-12.5949478149,-11.2036352158,-11.0795879364,-11.0020217896,22.4895858765,8.54077243805,-14.8733997345,0.0479854568839,767.57611084,24.4828987122,767.028320312,26.6659889221,0.963314771652,8.74722194672,28.0,0.0,0.0340024344623,0.0,0.0,0.0,-11.7303304672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.6508712769,18.205783844,17.3129615784,18.1708602905,17.2329158783,20.2129478455,19.2358016968,19.4947280884,19.5592803955,27.3610363007,26.7938022614,24.2410144806,23.4555530548,27.7989749908,16.3036231995,18.9367980957,18.4482936859,28.0473651886,30.5407218933,28.8461418152,22.8205528259,26.6537227631,16.0254383087,19.3247051239,18.0277919769
2015,073,40968.6054688,5.09057092667,12.0775842667,-11.9893274307,0.115986704826,0.0795915797353,0.924088716507,0.191993907094,0.014120654203,0.0122809661552,11.6354122162,3.44070744514,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.357871264219,0.0,0.0,0.0,0.0,0.0,0.0671830549836,4.94638586044,-6.71344852448,0.0,-0.0033353830222,-6.60273170471,5229.01074219,2455.38769531,53.6665687561,2133.9387207,34.1056022644,230.98916626,350.144348145,335.853302002,0.157586663961,3.90660953522,13.009765625,0.141313448548,3.90163803101,13.4118175507,0.122589811683,3.91378116608,12.1560621262,0.0,-0.000285166694084,10.5768327713,0.00720947002992,0.00675193313509,0.00500950776041,2.0,4.29113578796,0.210705921054,-12.5280761719,-11.1441421509,-10.9679794312,-10.8588142395,22.4872684479,8.53987884521,-14.8700199127,0.0489033050835,765.228881836,24.682592392,764.769470215,26.6440734863,0.963894128799,8.7470369339,28.0,0.0,0.03396512568,0.0,0.0,0.0,-11.7151317596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5971794128,18.207616806,17.3027839661,18.1726722717,17.2236309052,20.2057952881,19.2060394287,19.4435348511,19.2204551697,27.3204860687,26.6554088593,24.2014331818,23.4019412994,27.759552002,16.5162563324,19.1977119446,18.7970905304,25.1808834076,27.0919284821,25.7158489227,23.3410148621,29.3974266052,16.7710514069,19.3532238007,18.8302650452
2015,074,40968.6054688,5.09029483795,12.0775985718,-11.9893598557,0.115944609046,0.0795642733574,0.924071371555,0.191993907094,0.0140646612272,0.0124107385054,11.6508607864,3.45938658714,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.696206152439,0.0,0.0,0.0,0.0,0.0,0.0672324150801,4.94637584686,-6.8592710495,0.0,-0.00333749176934,-6.74657964706,5288.78710938,2430.39135742,53.3105773926,2108.71948242,34.1111984253,234.163070679,346.484771729,331.651550293,0.157380536199,3.90655016899,13.0415086746,0.142918840051,3.90167140961,13.4568605423,0.123564474285,3.91356563568,11.9176530838,0.0,-0.00022913677094,10.3353252411,0.00714570656419,0.00682421866804,0.00512835383415,2.0,4.29130125046,0.212857872248,-12.4741840363,-11.0880880356,-10.8686962128,-10.7211713791,22.485250473,8.53981590271,-14.8703317642,0.0498212054372,766.597595215,24.3838882446,766.114990234,26.7199993134,0.963961303234,8.74740695953,28.0,0.0,0.0340465679765,0.0,0.0,0.0,-12.1153678894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5529556274,18.204460144,17.2987976074,18.1696147919,17.2194156647,20.0918674469,19.1759872437,19.4007873535,19.0572776794,27.3569011688,26.65675354,24.1785259247,23.3309268951,27.6848373413,16.6968860626,19.4967727661,19.0116062164,27.0460758209,29.2416782379,27.865146637,22.1715927124,27.9408073425,16.6994419098,19.5871391296,18.7134685516
2015,075,40968.6054688,5.08950376511,12.07741642,-11.9891643524,0.1159825176,0.0806440040469,0.924073636532,0.191993907094,0.014092660509,0.0124361868948,11.6888008118,3.49696207047,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1456104517,0.0,0.0,0.0,0.0,0.0,0.0672341734171,4.94636631012,-7.00266504288,0.0,-0.00335508910939,-6.89025402069,5579.94726562,2455.1953125,52.8493843079,2127.3918457,34.0796432495,235.632675171,377.256469727,363.859893799,0.158764615655,3.90653324127,13.1002397537,0.143486469984,3.90164470673,13.5187139511,0.123948521912,3.91321396828,11.5626745224,0.0,-0.000173258202267,9.97579574585,0.00717489933595,0.00686368113384,0.00517781311646,2.0,4.29114627838,0.210634246469,-12.4457845688,-11.0542163849,-10.8079004288,-10.6304187775,22.4832801819,8.53962230682,-14.8690910339,0.0500834099948,760.481872559,25.5053710938,760.057617188,26.5033340454,0.963806152344,8.74851894379,28.0,0.0,0.0340451598167,0.0,0.0,0.0,-12.0481882095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.6255226135,18.2040481567,17.2983226776,18.1690769196,17.2181930542,20.1396064758,19.1821517944,19.4009017944,18.8018627167,27.2086429596,26.4862155914,24.1741123199,23.331199646,27.5984077454,16.881778717,19.7028636932,19.3004741669,27.7109489441,30.0672798157,28.8101119995,23.7624931335,26.6314735413,16.6948471069,19.8373966217,19.4972782135
2015,076,41278.234375,5.09053993225,12.0773534775,-11.9891500473,0.115998253226,0.0828720405698,0.924029946327,0.191993907094,0.0141130108386,0.0126804299653,11.7751932144,3.58304047585,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.46483325958,0.0,0.0,0.0,0.0,0.0,0.0672339349985,4.94633102417,-7.04953622818,0.0,-0.00341823673807,-6.93773126602,5243.40429688,2455.07055664,53.7362442017,2125.59179688,34.1175537109,232.0262146,371.565093994,357.700744629,0.157065153122,3.90666413307,13.1652374268,0.145702451468,3.90167927742,13.6407814026,0.126670911908,3.91296267509,11.384100914,0.0,-0.000156689828145,9.76178264618,0.00685838470235,0.00702913617715,0.00534860603511,2.0,4.29134082794,0.212887689471,-12.3958539963,-11.0033111572,-10.7070178986,-10.4929523468,22.4824295044,8.54002285004,-14.8693132401,0.0508972741663,779.567749023,25.2274703979,778.9609375,27.2974071503,0.963470220566,8.74833297729,28.9799995422,0.0,0.0340435579419,0.0,0.0,0.0,-12.0832824707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.589553833,18.2040100098,17.295627594,18.1695289612,17.215713501,20.1328010559,19.1755199432,19.3708686829,19.0687561035,27.2839183807,26.3541545868,24.2107048035,23.2862071991,27.5739269257,17.0653152466,19.9523429871,19.5859394073,24.9798336029,26.8213100433,25.4192638397,22.9903297424,28.2663841248,18.1787815094,20.1968746185,19.5447540283
2015,077,40968.6054688,5.09075498581,12.0775308609,-11.9893760681,0.115993112326,0.082877419889,0.924370467663,0.191993907094,0.013937455602,0.0125405117869,11.6688213348,3.47068476677,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.80767393112,0.0,0.0,0.0,0.0,0.0,0.0672537609935,4.94638442993,-7.19725751877,0.0,-0.00334558705799,-7.08634757996,5266.35595703,2446.96386719,53.8915596008,2127.63989258,34.0957565308,231.942138672,373.882659912,361.423461914,0.11126370728,3.90678238869,12.0707845688,0.172233507037,3.9015891552,13.952788353,0.155057683587,3.91160154343,11.7638587952,0.0,-0.000203983785468,9.68081665039,0.00333248870447,0.00703350268304,0.00599640607834,2.0,4.29144382477,0.211221247911,-12.3555574417,-10.9612388611,-10.6260557175,-10.3830213547,22.480052948,8.53982543945,-14.8696975708,0.0518648326397,772.971740723,26.60197258,772.51965332,27.1269741058,0.963464975357,8.74685192108,29.1518516541,0.0,0.0340806953609,0.0,0.0,0.0,-12.4308900833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5321884155,18.2009601593,17.297990799,18.1666679382,17.2198505402,20.2663860321,19.2555599213,19.4909572601,19.4450836182,27.2495632172,26.3726043701,24.231420517,23.2576007843,27.5439434052,17.2176647186,20.0747432709,19.8912506104,25.8579139709,27.9202919006,26.966381073,24.2824363708,25.5872058868,17.934009552,19.1840782166,20.2102737427
2015,078,40968.6054688,5.09161949158,12.0775842667,-11.9893703461,0.116023749113,0.082880705595,0.924151480198,0.191993907094,0.0142046101391,0.0125455986708,11.6593008041,3.46166205406,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.39698648453,0.0,0.0,0.0,0.0,0.0,0.0672397837043,4.94634056091,-7.41581392288,0.0,-0.00334031623788,-7.30425691605,5221.31054688,2429.54785156,53.9622077942,2104.76049805,34.133518219,231.190994263,361.934051514,347.46307373,0.11071164906,3.90675520897,12.0278081894,0.170118257403,3.9016058445,13.8875026703,0.150045320392,3.91116094589,11.2455244064,0.0,-0.000138917457662,9.23300743103,0.00330949900672,0.00682096276432,0.00570842344314,2.0,4.29136991501,0.212350487709,-12.3365697861,-10.9445304871,-10.5733194351,-10.2967395782,22.4802627563,8.53950977325,-14.8684406281,0.0516659766436,775.43371582,25.299074173,774.97869873,27.2355556488,0.963586091995,8.74629592896,30.0,0.0,0.0340604446828,0.0,0.0,0.0,-12.5487518311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5866508484,18.2039833069,17.2913951874,18.1689682007,17.2120666504,20.3517742157,19.1938381195,19.4021682739,19.0882720947,27.1770477295,26.181804657,24.154001236,23.2094154358,27.5833683014,17.3054237366,20.4043464661,19.8589057922,25.8407382965,27.8262348175,26.3864326477,23.4511585236,28.4591960907,17.8405590057,20.2064838409,20.031452179
2015,079,41229.5898438,5.09098291397,12.0774927139,-11.989276886,0.115979962051,0.0803739055991,0.924392461777,0.191993907094,0.0142656750977,0.0123751154169,11.6818609238,3.48206233978,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.00156831741,0.0,0.0,0.0,0.0,0.0,0.0672596246004,4.94630813599,-7.83966016769,0.0,-0.00333081418648,-7.72760629654,5499.79150391,2472.02368164,52.7806968689,2151.69458008,34.0857467651,233.710296631,384.608123779,372.479370117,0.112620197237,3.9070725441,12.041975975,0.161066845059,3.90179371834,13.7211751938,0.14183242619,3.9110019207,10.5435638428,0.0,-7.30973115424e-05,8.69578742981,0.00391705101356,0.00667329737917,0.00534297293052,2.0,4.29137468338,0.211909681559,-12.3268680573,-10.9309186935,-10.5734653473,-10.1565704346,22.4810962677,8.54031848907,-14.8741827011,0.0513765923679,767.355712891,24.5359268188,766.873901367,26.9614810944,0.963472604752,8.74629592896,30.0,0.0,0.0340613499284,0.0,0.0,0.0,-12.9266881943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5752372742,18.2021255493,17.3000888824,18.1668186188,17.2224712372,20.2921409607,19.294002533,19.5551261902,19.1097145081,27.1147136688,26.0030002594,24.1304416656,23.1016349792,27.3674945831,17.4051265717,20.5915431976,20.0527820587,25.9670524597,27.9929637909,26.9075126648,24.0968284607,26.6502838135,17.3533287048,19.9510402679,20.261548996
2015,080,40968.6054688,5.08999109268,12.0773572922,-11.9890031815,0.116045191884,0.0795480385423,0.924122512341,0.191993907094,0.0141689926386,0.012359848246,11.8066892624,3.61173057556,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.20754671097,0.0,0.0,0.0,0.0,0.0,0.0672850683331,4.94630908966,-7.78455209732,0.0,-0.00330548314378,-7.67155218124,5570.18212891,2483.95654297,53.2045936584,2147.1015625,34.0935325623,230.778839111,383.471466064,369.185638428,0.113813385367,3.90687060356,12.1826925278,0.161517113447,3.90182328224,13.8423728943,0.141033396125,3.91063141823,10.3768377304,0.0,-6.24037056696e-05,8.54483890533,0.00415512500331,0.00668360386044,0.00539030693471,2.0,4.29154968262,0.212077155709,-12.2159566879,-10.8262634277,-10.3046073914,-9.97361564636,22.4751682281,8.53985500336,-14.870018959,0.0544782951474,774.237976074,25.0729637146,773.760375977,27.0755558014,0.963224470615,8.74759292603,30.0,0.0,0.0340515077114,0.0,0.0,0.0,-12.9113225937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.58177948,18.2038230896,17.2909221649,18.1690635681,17.2126502991,20.3666343689,19.1792182922,19.4049701691,19.0593013763,27.1180114746,25.989528656,24.1892948151,23.1074066162,27.4542369843,17.8080024719,20.8517932892,20.3227500916,26.3848114014,28.3659229279,26.8186397552,23.0568351746,27.7002696991,17.9339752197,20.6301651001,20.0335521698
